Date,ADA,BCH,BNB,BTC,DASH,EOS,ETH,IOT,LINK,LTC,TRX,USDT,XLM,XMR,XRP
2018-01-27,0.6212999820709229,1632.0799560546875,13.359999656677246,11459.7099609375,779.1500244140625,14.380000114440918,1109.0799560546875,2.4600000381469727,0.7771000266075134,180.7100067138672,0.06870999932289124,0.9955000281333923,0.6184999942779541,323.5299987792969,1.2200000286102295
2018-01-28,0.642300009727478,1742.5400390625,13.640000343322754,11767.740234375,821.25,14.75,1231.5799560546875,2.5,0.7603999972343445,193.22999572753906,0.06520000100135803,0.9811000227928162,0.6240000128746033,333.92999267578125,1.3600000143051147
2018-01-29,0.5910000205039978,1650.3599853515625,12.770000457763672,11233.9501953125,770.75,13.539999961853027,1169.9599609375,2.549999952316284,0.6945000290870667,180.4499969482422,0.06347999721765518,0.9915000200271606,0.5794000029563904,314.8699951171875,1.2699999809265137
2018-01-30,0.5099999904632568,1462.989990234375,11.329999923706055,10107.259765625,682.2000122070312,11.350000381469727,1063.75,2.2200000286102295,0.6013000011444092,165.3800048828125,0.053530000150203705,0.9811000227928162,0.48190000653266907,275.2099914550781,1.1100000143051147
2018-01-31,0.5072000026702881,1487.1800537109375,11.199999809265137,10226.8603515625,701.9500122070312,11.979999542236328,1111.31005859375,2.299999952316284,0.6233000159263611,162.92999267578125,0.05417000129818916,0.98580002784729,0.5309000015258789,273.94000244140625,1.1399999856948853
2018-02-01,0.42170000076293945,1267.989990234375,9.45199966430664,9114.7197265625,619.6099853515625,10.029999732971191,1026.18994140625,1.8899999856948853,0.5166000127792358,141.3699951171875,0.04594999924302101,0.9793000221252441,0.45559999346733093,241.75,0.9502999782562256
2018-02-02,0.40470001101493835,1192.1300048828125,9.74899959564209,8870.8203125,594.489990234375,10.229999542236328,917.469970703125,1.7999999523162842,0.4941999912261963,131.1699981689453,0.041760001331567764,0.9896000027656555,0.41499999165534973,236.64999389648438,0.8988999724388123
2018-02-03,0.46399998664855957,1273.0799560546875,9.824999809265137,9251.26953125,636.4099731445312,10.640000343322754,970.8699951171875,2.009999990463257,0.5177000164985657,161.0,0.04563000053167343,0.9940999746322632,0.44440001249313354,252.35000610351562,0.9595000147819519
2018-02-04,0.38199999928474426,1158.5699462890625,8.432000160217285,8218.0498046875,546.5,8.890000343322754,827.5900268554688,1.7400000095367432,0.4251999855041504,147.5500030517578,0.03801000118255615,0.9940999746322632,0.3840000033378601,219.3699951171875,0.8166000247001648
2018-02-05,0.31700000166893005,884.0,6.7210001945495605,6937.080078125,451.2699890136719,7.059999942779541,695.0800170898438,1.440000057220459,0.3409000039100647,125.04000091552734,0.030150000005960464,0.9858999848365784,0.3230000138282776,180.0800018310547,0.6804999709129333
2018-02-06,0.35899999737739563,966.7899780273438,8.262999534606934,7701.25,523.0599975585938,8.289999961853027,785.010009765625,1.590000033378601,0.42179998755455017,141.85000610351562,0.036090001463890076,1.0,0.3610999882221222,210.1300048828125,0.761900007724762
2018-02-07,0.3310000002384186,954.3400268554688,8.093999862670898,7592.72021484375,520.8300170898438,7.670000076293945,751.8099975585938,1.590000033378601,0.3767000138759613,137.83999633789062,0.03249000012874603,0.9998000264167786,0.33559998869895935,206.50999450683594,0.7156999707221985
2018-02-08,0.3449000120162964,1280.550048828125,8.781000137329102,8260.6904296875,604.9199829101562,8.3100004196167,813.5499877929688,1.7599999904632568,0.40299999713897705,149.47999572753906,0.037620000541210175,0.9990000128746033,0.3529999852180481,246.9600067138672,0.781000018119812
2018-02-09,0.3790000081062317,1299.969970703125,9.871000289916992,8696.830078125,635.72998046875,9.479999542236328,877.8800048828125,1.9299999475479126,0.43369999527931213,163.89999389648438,0.04667000100016594,1.0,0.3919999897480011,257.8800048828125,0.9200999736785889
2018-02-10,0.38100001215934753,1240.6199951171875,9.288999557495117,8569.2900390625,631.4199829101562,8.899999618530273,850.75,1.8300000429153442,0.4147999882698059,154.91000366210938,0.04794999957084656,1.0,0.3880000114440918,246.83999633789062,1.0299999713897705
2018-02-11,0.34880000352859497,1210.989990234375,8.706999778747559,8084.60986328125,577.9500122070312,8.329999923706055,811.239990234375,1.6699999570846558,0.415800005197525,149.05999755859375,0.042149998247623444,1.0,0.36230000853538513,227.61000061035156,0.9606999754905701
2018-02-12,0.3709999918937683,1282.6300048828125,9.33899974822998,8911.26953125,616.9299926757812,9.130000114440918,865.27001953125,1.8799999952316284,0.4916999936103821,161.39999389648438,0.0459199994802475,1.0,0.38449999690055847,246.86000061035156,1.0399999618530273
2018-02-13,0.3578000068664551,1220.8900146484375,9.015000343322754,8544.6904296875,592.8400268554688,8.9399995803833,840.97998046875,1.8200000524520874,0.5792999863624573,159.0500030517578,0.043069999665021896,1.0099999904632568,0.39800000190734863,233.75,0.9865999817848206
2018-02-14,0.3930000066757202,1353.1800537109375,10.40999984741211,9485.6396484375,677.4099731445312,9.850000381469727,920.1099853515625,2.0299999713897705,0.5658000111579895,212.00999450683594,0.04608000069856644,1.0,0.4481000006198883,274.739990234375,1.1299999952316284
2018-02-15,0.38999998569488525,1359.469970703125,10.890000343322754,10033.75,696.010009765625,9.84000015258789,927.9500122070312,2.0999999046325684,0.5604000091552734,221.0800018310547,0.04633000120520592,1.0,0.4406000077724457,295.5400085449219,1.1100000143051147
2018-02-16,0.38999998569488525,1530.43994140625,11.229999542236328,10188.73046875,694.1599731445312,9.84000015258789,938.02001953125,2.0999999046325684,0.6385999917984009,228.38999938964844,0.05243999883532524,1.0,0.44699999690055847,293.30999755859375,1.1100000143051147
2018-02-17,0.4099999964237213,1543.2099609375,11.729999542236328,11097.2099609375,739.4299926757812,10.020000457763672,974.77001953125,2.200000047683716,0.6726999878883362,229.41000366210938,0.054999999701976776,1.0099999904632568,0.47839999198913574,320.4800109863281,1.1799999475479126
2018-02-18,0.36000001430511475,1453.3699951171875,10.680000305175781,10417.23046875,686.0999755859375,9.0600004196167,913.9000244140625,1.9600000381469727,0.7455999851226807,214.22000122070312,0.049320001155138016,1.0099999904632568,0.43470001220703125,294.95001220703125,1.0700000524520874
2018-02-19,0.375,1521.9200439453125,11.09000015258789,11182.2802734375,727.719970703125,9.489999771118164,939.7899780273438,2.069999933242798,0.7735000252723694,221.97000122070312,0.05164000019431114,1.0,0.4429999887943268,314.3900146484375,1.1100000143051147
2018-02-20,0.34599998593330383,1393.77001953125,9.92300033569336,11256.4296875,686.25,8.880000114440918,885.52001953125,1.8799999952316284,0.6887000203132629,229.3800048828125,0.04668999835848808,1.0,0.3896999955177307,301.95001220703125,1.0299999713897705
2018-02-21,0.3328000009059906,1287.06005859375,9.406999588012695,10481.66015625,661.469970703125,8.34000015258789,840.0999755859375,1.7100000381469727,0.656000018119812,210.25999450683594,0.044270001351833344,1.0,0.37450000643730164,308.19000244140625,0.951200008392334
2018-02-22,0.3100000023841858,1210.0,8.878999710083008,9847.9599609375,629.4099731445312,7.78000020980835,804.6300048828125,1.600000023841858,0.600600004196167,192.91000366210938,0.040130000561475754,1.0,0.34709998965263367,274.82000732421875,0.8903999924659729
2018-02-23,0.3239000141620636,1256.52001953125,9.734000205993652,10175.509765625,632.0999755859375,8.260000228881836,854.7000122070312,1.7100000381469727,0.6741999983787537,206.60000610351562,0.042660001665353775,1.0,0.36660000681877136,279.20001220703125,0.9401999711990356
2018-02-24,0.29679998755455017,1182.030029296875,9.119999885559082,9705.73046875,591.6400146484375,7.900000095367432,833.489990234375,1.7400000095367432,0.6467000246047974,206.35000610351562,0.0407399982213974,1.0,0.3422999978065491,268.3500061035156,0.9009000062942505
2018-02-25,0.323199987411499,1172.5799560546875,9.392000198364258,9610.1103515625,593.2100219726562,7.690000057220459,840.280029296875,1.7899999618530273,0.6759999990463257,218.30999755859375,0.03977999836206436,1.0,0.3490999937057495,278.510009765625,0.901199996471405
2018-02-26,0.32339999079704285,1244.4200439453125,9.937000274658203,10326.5,623.3800048828125,7.989999771118164,867.6199951171875,1.850000023841858,0.692300021648407,218.6199951171875,0.041749998927116394,1.0,0.3546000123023987,291.1600036621094,0.9296000003814697
2018-02-27,0.328000009059906,1234.199951171875,10.59000015258789,10594.759765625,612.0499877929688,8.390000343322754,871.5800170898438,1.9600000381469727,0.7095999717712402,215.14999389648438,0.042569998651742935,1.0,0.3564000129699707,300.5400085449219,0.9276000261306763
2018-02-28,0.30379998683929443,1200.3299560546875,10.449999809265137,10334.4404296875,585.6900024414062,8.1899995803833,851.5,1.850000023841858,0.6593999862670898,202.13999938964844,0.043379999697208405,1.0,0.32989999651908875,286.17999267578125,0.8852999806404114
2018-03-01,0.30000001192092896,1285.010009765625,10.510000228881836,10929.3701171875,621.0599975585938,8.550000190734863,869.8699951171875,1.9700000286102295,0.6647999882698059,209.32000732421875,0.04868999868631363,0.9998999834060669,0.33799999952316284,313.45001220703125,0.9154999852180481
2018-03-02,0.2890999913215637,1276.6400146484375,10.25,11043.1201171875,605.8300170898438,8.020000457763672,855.5999755859375,1.9199999570846558,0.651199996471405,212.58999633789062,0.0529399998486042,1.0,0.31859999895095825,343.30999755859375,0.8982999920845032
2018-03-03,0.2924000024795532,1272.260009765625,10.210000038146973,11465.3603515625,613.8699951171875,7.920000076293945,855.6500244140625,1.8600000143051147,0.6273999810218811,210.2899932861328,0.04899999871850014,1.0,0.34769999980926514,349.9100036621094,0.8984000086784363
2018-03-04,0.30000001192092896,1285.239990234375,10.40999984741211,11504.419921875,621.97998046875,8.149999618530273,864.8300170898438,1.8899999856948853,0.5927000045776367,213.36000061035156,0.047759998589754105,1.0199999809265137,0.36239999532699585,368.69000244140625,1.0
2018-03-05,0.29499998688697815,1266.9300537109375,10.029999732971191,11440.73046875,615.2100219726562,7.949999809265137,849.4199829101562,1.8600000143051147,0.5845000147819519,210.8000030517578,0.04670000076293945,1.0,0.3492000102996826,370.32000732421875,0.9427000284194946
2018-03-06,0.2770000100135803,1207.4300537109375,9.414999961853027,10735.4501953125,583.010009765625,7.130000114440918,815.6900024414062,1.6799999475479126,0.53329998254776,196.5800018310547,0.043880000710487366,1.0,0.3337000012397766,344.260009765625,0.9013000130653381
2018-03-07,0.24009999632835388,1095.9100341796875,9.067000389099121,9928.5595703125,514.9000244140625,6.429999828338623,751.1300048828125,1.5299999713897705,0.5195000171661377,186.0399932861328,0.03874000161886215,1.0,0.32519999146461487,336.95001220703125,0.8535000085830688
2018-03-08,0.21250000596046448,1033.9599609375,8.303999900817871,9316.7197265625,496.69000244140625,6.099999904632568,698.8300170898438,1.3700000047683716,0.4837000072002411,175.82000732421875,0.036309998482465744,1.0,0.3091000020503998,275.9800109863281,0.8052999973297119
2018-03-09,0.21570000052452087,1065.68994140625,8.288999557495117,9252.759765625,502.010009765625,6.019999980926514,726.9199829101562,1.3799999952316284,0.48350000381469727,186.3800048828125,0.03706999868154526,1.0,0.3075999915599823,285.2300109863281,0.8235999941825867
2018-03-10,0.20029999315738678,1003.780029296875,7.677999973297119,8797.26953125,487.489990234375,5.639999866485596,682.2999877929688,1.2899999618530273,0.4650000035762787,177.3000030517578,0.034790001809597015,1.0,0.28949999809265137,254.35000610351562,0.7749999761581421
2018-03-11,0.21899999678134918,1138.8399658203125,8.26099967956543,9544.83984375,530.25,6.039999961853027,720.3599853515625,1.3700000047683716,0.5095000267028809,188.38999938964844,0.038589999079704285,1.0,0.3034000098705292,280.2900085449219,0.817300021648407
2018-03-12,0.21799999475479126,1051.06005859375,8.041999816894531,9142.150390625,502.3900146484375,5.71999979019165,697.02001953125,1.3300000429153442,0.5090000033378601,177.85000610351562,0.03612000122666359,1.0,0.2883000075817108,257.760009765625,0.7821999788284302
2018-03-13,0.21739999949932098,1053.550048828125,10.170000076293945,9160.1201171875,490.760009765625,5.789999961853027,689.9600219726562,1.2999999523162842,0.5665000081062317,175.47000122070312,0.03590000048279762,1.0,0.28780001401901245,247.47000122070312,0.7777000069618225
2018-03-14,0.19329999387264252,950.280029296875,8.973999977111816,8217.7001953125,432.82000732421875,5.28000020980835,613.1500244140625,1.1100000143051147,0.44339999556541443,160.77000427246094,0.031109999865293503,1.0,0.24469999969005585,215.33999633789062,0.6876000165939331
2018-03-15,0.18369999527931213,939.6799926757812,9.152999877929688,8268.41015625,419.04998779296875,5.119999885559082,610.5599975585938,1.090000033378601,0.4180999994277954,164.27999877929688,0.030220000073313713,1.0,0.23919999599456787,212.27000427246094,0.6840999722480774
2018-03-16,0.17409999668598175,972.3699951171875,9.069999694824219,8283.23046875,430.82000732421875,5.039999961853027,600.530029296875,1.090000033378601,0.4246000051498413,164.9499969482422,0.03013000078499317,1.0,0.2295999974012375,215.8699951171875,0.6779000163078308
2018-03-17,0.15000000596046448,948.9299926757812,8.979000091552734,7883.4501953125,392.8999938964844,4.630000114440918,549.7899780273438,1.1299999952316284,0.3714999854564667,152.64999389648438,0.028109999373555183,1.0,0.2076999992132187,197.55999755859375,0.6277999877929688
2018-03-18,0.1550000011920929,936.27001953125,8.963000297546387,8215.400390625,397.3299865722656,4.619999885559082,537.3800048828125,1.2300000190734863,0.3718000054359436,153.94000244140625,0.02897999994456768,0.9973000288009644,0.2190999984741211,209.42999267578125,0.6499999761581421
2018-03-19,0.1899999976158142,994.6699829101562,9.045999526977539,8623.1396484375,413.4100036621094,6.179999828338623,555.5499877929688,1.3200000524520874,0.3862999975681305,161.50999450683594,0.03269999846816063,1.0,0.24729999899864197,218.16000366210938,0.720300018787384
2018-03-20,0.1988999992609024,1062.8199462890625,9.178999900817871,8920.7099609375,429.95001220703125,5.929999828338623,557.5700073242188,1.440000057220459,0.39309999346733093,169.08999633789062,0.038430001586675644,1.0,0.2662000060081482,223.8300018310547,0.6995999813079834
2018-03-21,0.20749999582767487,1031.780029296875,9.980999946594238,8911.349609375,434.6099853515625,6.900000095367432,559.9099731445312,1.3700000047683716,0.44510000944137573,168.7100067138672,0.037129998207092285,1.0,0.25110000371932983,218.5800018310547,0.678600013256073
2018-03-22,0.19910000264644623,1015.1900024414062,10.09000015258789,8724.98046875,412.42999267578125,6.889999866485596,539.8900146484375,1.3200000524520874,0.4203999936580658,163.92999267578125,0.03809000179171562,1.0,0.2418999969959259,213.1699981689453,0.6523000001907349
2018-03-23,0.1882999986410141,1029.739990234375,11.8100004196167,8934.7998046875,432.5400085449219,6.940000057220459,543.8300170898438,1.3600000143051147,0.41350001096725464,168.85000610351562,0.04174000024795532,1.0,0.23680000007152557,215.6300048828125,0.6403999924659729
2018-03-24,0.18559999763965607,975.9400024414062,13.09000015258789,8548.0595703125,423.04998779296875,6.510000228881836,520.1599731445312,1.3200000524520874,0.41260001063346863,159.0500030517578,0.049240000545978546,1.0,0.23229999840259552,208.61000061035156,0.6290000081062317
2018-03-25,0.16519999504089355,913.739990234375,12.020000457763672,8152.2001953125,391.3599853515625,5.78000020980835,486.25,1.2300000190734863,0.36959999799728394,148.27999877929688,0.04408000037074089,1.0,0.22769999504089355,197.17999267578125,0.5874000191688538
2018-03-25,0.18359999358654022,975.3800048828125,12.9399995803833,8472.83984375,414.6400146484375,6.429999828338623,523.010009765625,1.3200000524520874,0.4065000116825104,160.30999755859375,0.04521999880671501,1.0,0.23899999260902405,211.41000366210938,0.6341000199317932
2018-03-26,0.15209999680519104,877.6900024414062,11.550000190734863,7808.47998046875,356.6300048828125,5.800000190734863,448.7799987792969,1.1699999570846558,0.3443000018596649,134.8800048828125,0.043069999665021896,1.0,0.2151000052690506,188.0,0.5702999830245972
2018-03-27,0.1582999974489212,861.1799926757812,11.680000305175781,7959.77978515625,353.0199890136719,6.199999809265137,445.92999267578125,1.1799999475479126,0.35089999437332153,131.66000366210938,0.04904999956488609,1.0,0.21789999306201935,199.5800018310547,0.5733000040054321
2018-03-28,0.14270000159740448,711.1300048828125,10.210000038146973,7106.6201171875,330.94000244140625,5.880000114440918,383.8999938964844,1.090000033378601,0.27970001101493835,114.66000366210938,0.04284000024199486,0.9977999925613403,0.1891999989748001,176.83999633789062,0.5030999779701233
2018-03-29,0.14390000700950623,696.9299926757812,10.399999618530273,6853.759765625,312.92999267578125,6.010000228881836,393.82000732421875,1.1100000143051147,0.28839999437332153,118.48999786376953,0.041349999606609344,1.0299999713897705,0.18610000610351562,172.8300018310547,0.49900001287460327
2018-03-30,0.15039999783039093,685.469970703125,11.079999923706055,6943.77001953125,310.25,5.929999828338623,394.07000732421875,1.0700000524520874,0.2800999879837036,116.31999969482422,0.033890001475811005,1.0299999713897705,0.20399999618530273,181.05999755859375,0.5002999901771545
2018-03-31,0.14820000529289246,644.25,11.119999885559082,6835.83984375,295.510009765625,5.599999904632568,378.8500061035156,0.9871000051498413,0.26260000467300415,115.11000061035156,0.03220000118017197,1.0,0.20489999651908875,176.75999450683594,0.47870001196861267
2018-04-01,0.15279999375343323,663.97998046875,12.630000114440918,7074.60009765625,316.25,5.820000171661377,384.67999267578125,1.0299999713897705,0.2736000120639801,119.26000213623047,0.03579999879002571,1.0,0.22429999709129333,178.6999969482422,0.4936999976634979
2018-04-02,0.16979999840259552,710.1300048828125,13.329999923706055,7434.2998046875,342.1199951171875,6.019999980926514,415.92999267578125,1.1100000143051147,0.2962999939918518,134.22999572753906,0.03474999964237213,1.0,0.23180000483989716,190.07000732421875,0.5472999811172485
2018-04-03,0.15199999511241913,651.52001953125,12.220000267028809,6815.5,303.1300048828125,5.670000076293945,378.6499938964844,0.9815000295639038,0.2897000014781952,118.36000061035156,0.029990000650286674,1.0,0.20100000500679016,171.1699981689453,0.4902999997138977
2018-04-04,0.14589999616146088,644.0999755859375,12.529999732971191,6790.4501953125,304.260009765625,6.329999923706055,381.3599853515625,0.972000002861023,0.28519999980926514,118.76000213623047,0.0392800010740757,1.0,0.19529999792575836,173.5399932861328,0.4885999858379364
2018-04-05,0.14180000126361847,610.8900146484375,12.3100004196167,6634.85986328125,289.8599853515625,5.840000152587891,370.3500061035156,0.9315999746322632,0.2750999927520752,113.18000030517578,0.03643999993801117,1.0,0.19189999997615814,163.2100067138672,0.4731000065803528
2018-04-06,0.14579999446868896,642.6500244140625,12.520000457763672,6917.2001953125,299.6700134277344,5.900000095367432,384.9800109863281,0.9799000024795532,0.3046000003814697,116.19999694824219,0.03678999841213226,1.0,0.19949999451637268,171.6999969482422,0.4846999943256378
2018-04-07,0.1565999984741211,657.4400024414062,12.180000305175781,7049.919921875,312.3999938964844,5.980000019073486,400.7200012207031,1.0299999713897705,0.32679998874664307,117.87000274658203,0.03753000125288963,0.9993000030517578,0.20509999990463257,175.7899932861328,0.49729999899864197
2018-04-08,0.15000000596046448,638.72998046875,11.920000076293945,6789.52978515625,299.8299865722656,5.860000133514404,399.0199890136719,0.9904999732971191,0.3172000050544739,115.0199966430664,0.035760000348091125,1.0,0.19519999623298645,168.0399932861328,0.4862000048160553
2018-04-09,0.15559999644756317,652.5800170898438,12.130000114440918,6871.06982421875,302.54998779296875,6.0,415.6499938964844,1.0099999904632568,0.3578999936580658,114.41000366210938,0.03691000118851662,1.0099999904632568,0.1979999989271164,168.7899932861328,0.4909000098705292
2018-04-10,0.16670000553131104,670.0599975585938,12.369999885559082,6977.1298828125,312.69000244140625,8.520000457763672,430.4200134277344,1.0700000524520874,0.35899999737739563,118.4000015258789,0.03626000136137009,0.9998000264167786,0.2134999930858612,170.0399932861328,0.539900004863739
2018-04-11,0.21660000085830688,737.8400268554688,13.020000457763672,7927.72998046875,359.739990234375,8.829999923706055,493.95001220703125,1.340000033378601,0.38690000772476196,129.7100067138672,0.0400100015103817,0.9994999766349792,0.24539999663829803,193.00999450683594,0.6416000127792358
2018-04-12,0.20020000636577606,743.27001953125,13.5600004196167,7899.10986328125,354.54998779296875,8.819999694824219,494.9599914550781,1.3200000524520874,0.3831999897956848,125.56999969482422,0.03912999853491783,1.0,0.24560000002384186,189.5,0.6424000263214111
2018-04-13,0.2046000063419342,739.1599731445312,13.329999923706055,8022.509765625,360.4700012207031,8.710000038146973,502.7900085449219,1.440000057220459,0.3937000036239624,126.52999877929688,0.04035999998450279,1.0,0.25290000438690186,191.75999450683594,0.6401000022888184
2018-04-14,0.2272000014781952,782.0499877929688,13.079999923706055,8376.73046875,384.75,8.529999732971191,534.1500244140625,1.6699999570846558,0.42500001192092896,132.6999969482422,0.043379999697208405,1.0,0.2953999936580658,201.9499969482422,0.6934999823570251
2018-04-15,0.25769999623298645,769.8099975585938,12.260000228881836,8079.77001953125,366.3999938964844,8.119999885559082,511.6700134277344,1.6299999952316284,0.4092999994754791,128.83999633789062,0.041269998997449875,0.9998999834060669,0.2856000065803528,195.27000427246094,0.6638000011444092
2018-04-16,0.2418999969959259,759.77001953125,11.800000190734863,7921.6298828125,368.1400146484375,8.5,503.0299987792969,1.559999942779541,0.41830000281333923,132.33999633789062,0.04202000051736832,0.9991999864578247,0.30079999566078186,196.77000427246094,0.6547999978065491
